id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
197,assalt lev alg ia fal ate band dej assim band tem so prox td bandid ha rua ped enderec explic bandid control algum man med dras prisa lei fort,0,0,0,0,1,0,0,1,1,0
198,prim dia caminh bairr doi assedi segu,0,0,0,1,0,0,0,1,1,0
199,hoj vi tia send roub viv centr sp pert cracoland sab deix put acontec 500 metr ond tav van pmesp men simples passe aven celul,0,1,0,0,0,0,0,1,1,1
200,apo tent assalt suspeit fog hor viat dp pass perseguica hom empreend fug bale ocorrenc registr manh dest quart 19 aven nort conjunt divin providenc bel,1,0,0,0,0,0,0,1,1,1
201,nao hom pass pel morr nao cert vai estupr mulh pass pel bairr segur cidad cert vao estupral mud mental imbecil voc ach estupr assedi tao norm quant,0,0,0,1,1,0,0,1,1,0
202,sim princip are predi prox aven princip regia cas prox prac caranguej med men ocorrenc roub assalt tem tcc,1,1,0,0,0,0,0,1,1,1
203,ment lad dess local vi 4x assalt assim pouc ant polic prac roub corr rua bdsp,1,0,0,1,1,0,0,1,1,0
204,fic pens mer trabalh nao poss sair rua tranquil med roub conscienc fic tranquil agor ter vid assim nao pod sair rua porqu ser motiv chacot tant gran dev vid misera,0,0,0,1,1,0,0,1,1,0
205,cidad lind rio deo vontad fic rua sent assist tod assalt ris,1,0,0,1,0,0,0,1,1,0
206,festiv primav prac mao ris poli publ pra foment merc furt roub salv,0,1,1,0,0,0,0,1,1,1
207,pud evit barrashopsul evit furt prac alimentaca sao frequ adm ped mandat jud verific imag,0,0,1,0,0,0,0,1,1,0
208,acess aqu bastia constru quadr prac nao manutenca nenhum ta jog leu pro cachorr dorm ai crianc pen pra 1 ter bol 2 jog rua risc mortoassaltadoatropel,0,0,0,0,1,0,0,1,1,0
209,dei carr tao grand agr prac ach ia assalt,0,0,0,0,1,0,0,1,1,0
210,fdp fez mo lobby mor rua aglomer aqu mooc embaix viadut ano hav famil mor debaix pont assalt uso drog deliber ali parqu precis peg fog caban prefeit expuls tod canc,0,0,0,0,1,0,0,1,1,1
211,19dp 20dp apoi agent seguranc pres prend hom atu funca bat roub veicul bairr grand tijuc captur bairr grajau zon nort saib bitly3vmovph,0,1,0,0,0,0,0,1,1,1
212,rt victorbuland eleicoesmoz emb caravan frel mdm bairr aind nao incid pemb,0,0,0,0,1,0,0,1,1,1
213,pt so qu sab elei caix natal vai sair bols pobr send roub rua mao narc est ptist,0,1,0,0,0,0,0,1,1,0
214,viv 30 ano es nunc assalt olh mor bairr cl,0,0,0,0,1,0,0,1,1,1
215,polic churrasc cancel casal det apo furt supermerc bairr sao cristova,0,0,1,0,0,0,0,1,1,1
216,tard quart 238 bm apreend dua adolesc furt estabelec comerc bairr naveg port alegr adolesc roup mater higien furt dua loj are centr,0,0,1,0,0,0,0,1,1,1
217,med genuin ateez assalt prac,0,0,0,0,1,0,0,1,1,0
218,quas assalt plen luz dia rua sup moviment nao exist paz sao paul,0,0,0,0,1,0,0,1,1,1
219,and onibu pass bairr avent voc nao sab onibu vai bat tao rapida quebr mei caminh assalt,0,0,0,0,1,0,0,1,1,0
220,jog bol primoamass tripl vi prostitut rua avo hom ri vo pq fez pi nao vou fal aqu pq cert mulh vao chor ach ia assalt vo fiz compr frut vo,0,0,0,0,1,0,0,1,1,0
221,blitz lei sec ta acontec agor aven brasil batan ta 15 reboqu ideolog retir cnh motor alcool por govern dess est abenco rio qu apropri carr motor liter assalt govern est rio faz alcool pneusestep carec document atras ja,0,0,0,0,0,0,0,0,1,1
222,edimilson bom dia gost sab aguasdori nao vai tom atitud mud obrigatoriedad coloc hidrometr rua muit gent fic agu long period mes ate cont furt nao possi nao vao mud,0,0,1,0,0,0,0,1,1,0
223,vam divulg ai rapazi film ai vide ocorr ont assalt rua nicolau cobel prac chafariz nilopolil agradec tod,1,0,0,0,0,0,0,1,1,1
224,ja algum dia semafor pedestr menos tre cruz aven dom pedr i esta inoper rp mob inform semafor esta inoper cont furt so vao pass manutenca dezembr cbnribeira noarnacbn,0,0,1,0,0,0,0,1,1,1
225,geraca bem chat cad ano pass cois so vao pior vitim tom cont opinia preconceit acontec intenca machuc ofend por hoj faz brinc car apedrej prac publ,0,0,0,0,0,0,1,1,1,0
226,carr fic complet destru peg fog manh dest sext 16 bairr tamb joa pesso incid registr aven euriped tav equip corp bomb acion part control cham,0,0,0,0,0,0,0,0,1,1
227,vergonh not repudi apag aind temp faz blitz plen aven brasil hor mov intens reboc carr simples us sele descerv nao carr roub arm apreend sim carr cidada honest,0,0,0,0,0,0,0,0,1,1
228,program bairr pres complet doi ano hoj 14 reduca 32 indic roub rua alem realizaca 25 mil aco preven total 50 bas funcion are 21 batalho regia metropolit interi 296 polic bandri,0,0,0,0,1,0,0,1,1,1
229,aqu ond mor ate prac local bom jog med sair rua assalt grand poi quas nao seguranc,0,0,0,0,1,0,0,1,1,0
230,polic milit prend hom 32 ano furt fat ocorr volt 14h46 tard dest doming 14 bairr itoup centr saib jornaldeblumenau noticiasdeblumenau blumenau santacatarin,0,0,1,0,0,0,0,1,1,1
231,car roub mae pres seman seguint ta la rua roub denov cheg hor coring err compreensi l car nao tao pass ai ah me doi ano vez dec,0,1,0,0,0,0,0,1,1,0
232,tud bem quint furt seman pass registr luz agor registr agu noi infeliz bairr ta complic agor esper sabesp agu tud lad faz bo mont cois aind bem cam prov,0,0,1,0,0,0,0,1,1,0
233,aven est menin olh band la ond concentr numer elevadiss assalt portant condu desloc pra regia cautel atenci cad semafor par,1,0,0,0,1,0,0,1,1,1
234,atenca alun apreend agor manh escol bairr luizot propag ameac fak sobr ataqu escol red soc algum alun inform mae sobr ocorr zap dp aind escol aguard informaco,0,0,0,0,0,0,1,1,1,1
235,sim pi ont rua assedi 4 lesb dia vi bi pux menin cabel fest obrig beij,0,0,0,1,0,0,0,1,1,0
236,arvor furt prac,0,0,1,0,0,0,0,1,1,0
237,pergunt pajedc conseg cheg prac ama assust fing assalt olh redor atravess aven corr pra nao perd onibu tud onibu par pont,0,0,0,0,0,0,0,0,1,1
238,consequenc lix so olh fez min man plmd defend mach escrot fim assalt aven larg caus janel man tom cu,1,0,0,0,0,0,0,1,1,0
239,faz seguint lind peg aven brasil sant cruz carr nao blind vai ate centr rj noit garant voc vai roub der sort nao ser sequestr,0,0,0,0,1,0,0,1,1,1
240,filh amig mae assalt aqu bairr apont arm cabec deu ceu,1,0,0,0,0,0,0,1,1,0
241,merma faz temp perceb car uma pi mei nad ver geral bairr popul sao fod pq tod moment piad pra reforc bairr assalt la pobr misera uma cois pi,0,0,0,0,1,0,0,1,1,0
242,hoj assedi prac civic mulh tent beij forc diss nao so fort tent forc barr fiq med real dai empurr td emb quer registr aqu nao nao assedi pod vir doi lad,0,0,0,1,0,0,0,1,1,0
243,nao concord tud acontec so detalh fal bairr la bbb sim var vez nao justif assedi so pra sab msm,0,0,0,1,0,0,0,1,1,0
244,man aind ha pouc temp outr put cab verdi espanc ate mort incid bairr jama pod nao tar atent tod garantot nao 1 cas pequen nao sab porqu nao cheg notic,0,0,0,0,0,0,0,0,1,1
245,nao aguent assedi rua,0,0,0,1,0,0,0,1,1,0
246,hom det apo tent furt veicul prac sant dumont nov iguacu dlvritqqnhvy,0,0,1,0,0,0,0,1,1,1
247,falt respeit rasc eua so gal negr envolv ness ond crim and acontec la tod vide notic roubosquebr loj atac pesso aleat rua so fal vej,0,0,0,0,0,0,1,1,1,0
248,desd epoc corr rua and bik sempr uso rg cnh so qdo to rolet viat ate pq rj pod ocorr incid assalt log rg impact menos vid cabec ness cas,0,0,0,0,1,0,0,1,1,1
249,pesso merec morr assalt mao arm mei aven moviment,1,0,0,0,0,0,0,1,1,0
250,gal assalt rua cas plen natal luz dia trist demal,1,0,0,0,0,0,0,1,1,0
251,aqu interi min geral 15k habit roub som mat car err var fac mei prac centr dia moviment estupr mulh idos ia pro trabalh mae car popul cidad sempr tranquil,0,1,0,0,0,0,0,1,1,1
252,assedi mei aven ano nov pesso vir inclusiv mulh lix diss nao pod faz nad pq beb,0,0,0,1,0,0,0,1,1,0
253,martim moniz rua inconta assalt south bronx cuid,1,0,0,0,0,0,0,1,1,1
254,segund vez seman assedi rua cham vac porqu nao dei dinh pedint mor bairr nobr,0,0,0,1,0,0,0,1,1,0
255,continu poli ataqu pessoal zer ide jeit fal mudanc so malt and ai mei rua insult so pod,0,0,0,0,0,0,1,1,1,0
256,final cont pi assedi perseguico rua complet vest us sobretud casac calca00010000,0,0,0,1,0,0,0,1,1,0
257,mor lad chatub garant segur qualqu bairr zon sulb pergunt qualqu mor assalt mort canalh senh mae par protozoari voc,0,0,0,0,1,0,0,1,1,1
258,saind fei desarrum mundo pesso escap assedi mei rua odi,0,0,0,1,0,0,0,1,1,0
259,sargent pmp mort tir cabec arm roub aven ipe,0,0,0,0,0,1,0,1,1,1
260,corp medic luci cavalc ser vel capel centr pax brasil aven mendonc furt 2447 sant rit,0,0,0,0,0,0,0,0,1,1
261,amig acab assalt prac bilac pcx branc plac luq4f99,1,0,0,0,0,0,0,1,1,1
262,ai merd um 5 cas ataqu human registr um 10 ano tod situaco especif jkkkkkkkk cachorr rua perig capiv po,0,0,0,0,0,0,0,0,1,0
263,chuv rio apen sobr anchiet bairr afet cair 1 bilha litr agu 24 hor,0,0,0,0,0,0,0,0,1,1
264,comerci furt aven rafael vitt,0,0,1,0,0,0,0,1,1,1
265,danielahil vandal furt cab fibr otic aven salv franc,0,0,1,0,0,0,0,1,1,1
266,nao aguent assedi rua namor to pra chor ja,0,0,0,1,0,0,0,1,1,0
267,prac ja melhor hoj dia so furt furt,0,0,1,0,0,0,0,1,1,0
268,caminhon assalt aven coronel jos lob,1,0,0,0,0,0,0,1,1,1
269,carg tec furt apreend bairr prac bitly2af1hvh,0,0,1,0,0,0,0,1,1,1
270,absolut louc grav mir sao doi mort prac tre pod outr mat pq sofr assedi choq lig extrem esquerd esta doent lembr mur berlim caiu pesso corr part livr,0,0,0,0,0,0,0,0,1,0
271,med fiq ter assalt bairr,0,0,0,0,1,0,0,1,1,0
272,pro rj prim vez so pra conhec namor estav motor sogr ai pass aven brasil motor comec cont quant acid roub ali ris fiq tens nao parou01000000,0,1,0,0,0,0,0,1,1,1
273,cidad brasil pesso carr roub larg rua,0,0,0,0,1,0,0,1,1,1
274,casca biciclet tott furt bairr periol notic cgn casca,0,0,1,0,0,0,0,1,1,1
275,dia planti grand tijuc parc fundaca parqu jardim equip subprefeit acompanh cad aca arvor send repost aven juli furt numer 225 ipe rox prefeiturari prefeiturario22 prefeituradoriodejan riodejan,0,0,0,0,0,0,0,0,1,1
276,casca biciclet cor azul furt aven brasil centr notic cgn casca,0,0,1,0,0,0,0,1,1,1
277,assalt tal pocket mat pprt vivida rj coret 474 mlk corr milha turm bairr agu,1,0,0,0,0,0,0,1,1,1
278,fic trist pag tant impost cont roub nao reivindiq nao pod and rua tranquil falt seguranc nao reivindiq bat record carta corpor permissa ter cort agu nord,0,0,0,0,1,0,0,1,1,1
279,acab ver doi hom roub fio aqu aven,0,1,0,0,0,0,0,1,1,0
280,so pod and aven hor tend 100 cert volt pra cas roub,0,0,0,0,1,0,0,1,1,0
281,cas acontec aven bonoc polic civil investig crim globo48paczb g1b g1,0,0,0,0,0,0,0,0,1,1
282,ate hoj nao ent pq man tav nua rua lencol amarr corp corr atr crianc fac mao,0,0,0,0,0,0,0,0,1,0
283,polic proc autor roub mao arm bairr vil cel via planta polic ipating,0,1,0,0,0,0,0,1,1,1
284,pens voc rj violenc tao absurd roub deboch agrid vez mat bairr ja agred idos pq nao celul pra dar assalt infeliz polic jus nao faz nad enta algu faz,0,1,0,0,1,0,1,1,1,1
285,hom envolv furt mort bairr campin bairr fazend sant antoni pai tent mat propr filh,0,0,1,0,0,1,0,1,1,1
286,pra cont quant assedi rua vez noj mulh,0,0,0,1,0,0,0,1,1,0
287,ador amo demal aven com furt,0,0,0,0,0,0,0,0,1,0
288,prefeiturari eduardopa pmerj fal td bem po ja mes aven amer pert cebola vir pont roub furt 24 hor dia pedestr med ta par transit med tud acontec 1015 metr seguranc pres,0,1,1,0,0,0,0,1,1,1
289,report glob sofr tent assalt viv aven paul vej vide,1,0,0,0,0,0,0,1,1,1
290,casca gol plac akw8499 furt aven papagai bairr florest notic cgn casca,0,0,1,0,0,0,0,1,1,1
291,nao sab joan jabac sofr estupr 2014 dire artis glob dirig joi rar assedi segund cham aven brasil diari confin outr projet conversacomb,0,0,0,1,0,0,0,1,1,0
292,ataqu cas alt funcionari ham coraca lux bairr gaz brig paraqued lut bairr rimal part combat combat localiz cerc 35 poc tunel muit arm elimin terror,0,0,0,0,0,0,0,0,1,1
293,sabesp quebr ciclov aven escol politecn pod capt agu suj correg jagu tratal estaca constro outr lad aven dest vez fez desvi nao deix cicl roub talv cetsp poss inspir,0,0,0,0,0,0,0,0,1,1
294,notic bandmin sind pres suspeit mat vi apo acusaca assedi bairr jaquelin regia nort bel horizont lei,0,0,0,0,0,1,0,1,1,1
295,amig so ai bairr riquiss aqu nao ach med roub ali capa red ne,0,0,0,0,1,0,0,1,1,0
296,vide mostr moment exat colisa deix dua pesso fer macei incid ocorr manh dest tercaf 136 captur cam videomonitor predi local rua sen rui palm,0,0,0,0,0,0,0,0,1,1
297,bairr uma vei fofoc projet karen mulh acus menin roub ded rost ameac cham polic agor ta convenc tod fic lad,0,1,0,0,0,0,0,1,1,0
298,trop assalt lev sonh pud rt pro amig ach vou agradec coraca plac qqe9g79 dess jeit ai ades parabris ali joaquim cost lim prox prac sao vicent,1,0,0,0,0,0,0,1,1,1
299,polic aca pcerj 18adpprac bande prend hom acus roub captur prac bande zon nort rio contr cumpr mand prisa conden exped 2a var crim cab fri encaminh sistem pris,0,1,0,0,0,0,0,1,1,1
300,idiot ont assedi motor onibu agor to med peg elekkkk vou falt ate obr prac par outr volt,0,0,0,1,0,0,0,1,1,0
301,car ataqu choq pur poli tant gent morr fofoc nao suicidi linch rua vez pesso cert fofoc ter beij fam assim tao dan send verdad ment,0,0,0,0,0,0,0,0,1,0
302,acab sofr pi assedi vid to trem ate agor passe cachorr igual fac tod dia volt rap bairr pass hom carr branc buzin car par carr mei fio abaix janel,0,0,0,1,0,0,0,1,1,0
303,rodrigobocard exist gangu roub celul centr sao paul atu noit utiliz biciclet ness horari fre canec rua mor frequ polic nao faz nad alem diss concentr prac roosevelt bdsp,0,1,0,0,0,0,0,1,1,1
304,vegget vend tud aq cas dou golp idos prac roub poupanc pai tud ti amooooooo,0,0,0,0,0,0,0,0,1,0
305,govern sao paul dand exempl prac local perig indic altiss pequen furt celul vend tom cervej,0,0,1,0,0,0,0,1,1,1
306,sab soluca pod publ agir cont violenc dig to fal assalt mort arrasto espanc polic prend dia car volt pra rua assaltamat nov hor populaca vai faz,1,0,0,0,0,1,1,1,1,0
307,pra faz invest seguranc princip madrug rio nao lug segur unic bairr nao assalt urc barr recrei chei band assalt dir madrug,0,0,0,0,1,0,0,1,1,1
308,jov 19 ano tav fum bas rua passarel fabr aparec dua travestil ped dinh diz nao autor furt celul document remedi control son depressa ning encontr,0,0,1,0,0,0,0,1,1,1
309,vim aqu prac jog bol dav,0,0,0,0,0,0,0,0,1,0
310,1 escolh faz dp mort 2 engravid chuuy 3 nunc pass vergonh 4 ter cas propr mor sozinh bairr furt barulh pert merc trabalh cas send ric silenci faz divers cosplay y art,0,0,0,0,0,0,0,0,1,0
311,ataqu acontec centr brasil princip aven acess prac tre pod protest anteri feit esquerd polic agiu violenc jog caval cim manifest,0,0,0,0,0,0,0,0,1,1
312,doi hom assalt pouc loj extrafarm farmac travess antoni barret prox aven doc souz franc,1,0,0,0,0,0,0,1,1,1
313,assalt cheg bairr car cheg fal pass tud tom tir vou escolh tir nao duvod mao,0,0,0,0,1,0,0,1,1,0
314,automo local rua zequ abr parqu itapu inici tard dest sab 17 carr furt dur madrug furt polic policiamil adamantin sigam automo local rua zequ abr parqu itapu inici tard dest sab 17 carr furt dur madrug furt polic policiamil adamantin sigamaisminut jr cam seguranc moviment aven centr sp registr doi assalt conf princip notic dest quint 2 jornaldarecord r7comytx8 jr24h,0,0,1,0,0,0,0,1,1,1
315,so repar aqu nunc assalt abolica abolica bairr abolica suburbi nao assalt temp tod nao mig mesm suburb desd nasc nunc assalt suburbi so centr regia centr laranj catet,1,0,0,0,0,0,0,1,1,1
316,man and rua ont raf ana revid um 4 assedi morr med car revid volt,0,0,0,1,0,0,0,1,1,0
317,bairr vil son assalt aument bast rua dia vie rua prac jos ori tod dia relat assalt bdsp,1,0,0,0,0,0,0,1,1,1
318,escol furt escol municip local bairr aeroport maca alv furt dur madrug dest quinta22 funcionari cheg manh perceb port arromb falt mater aliment us crianc,0,0,1,0,0,0,0,1,1,1
319,resid quarteiro 15 16 bairr maringanh ped atrav report miram instalaca post polic estanc assalt,0,0,0,0,0,0,0,0,1,1
320,excess caminho muril furt tranc rua tamb gar edifici eptcpo,0,0,0,0,0,0,0,0,1,1
321,filh cabel lis cache pont dai moc rua diss precis compr 2 tip shampo lav cabel filh 1 ano lav cabel shampo neutr beb moc olh comet crim,0,0,0,0,0,0,0,0,1,0
322,ivaip brig prac franc termin supost furt carr dlvritrbw86b,0,0,1,0,0,0,0,1,1,1
323,parec cidad abandon nao crit constataca mor petropolil prox prac fl nao corag circul imediaco sao muit assalt jspachec,0,0,0,0,1,0,0,1,1,1
324,iran carioc nunc assalt rj assalt bh aven rio jan aven fic bel horizont dorm barulh sac,1,0,0,0,0,0,0,1,1,1
325,quil pontu lug especif perig exempl nao and aven paul celul dand bob nao sei corr risc furtadoenta tent evit risc nao cust ter ido outr set camis fla baix,0,0,0,0,1,0,0,1,1,1
326,ss aqu mesm cois mae don merce bairr nunc assalt fiz nad nom desej,0,0,0,0,1,0,0,1,1,0
327,apo denunc dp prend suspeit furt fard refriger caminha prac merc municip neg furt aleg ter encontr refriger dentr cacamb informaco,0,0,1,0,0,0,0,1,1,1
328,veicul furt bairr jardim and varg varg,0,0,1,0,0,0,0,1,1,1
329,to cans assedi tod vez rua tod vez infern capet corp noj dess corp raiv so quwr fic esquele log receb olh noj,0,0,0,1,0,0,0,1,1,0
330,duqu cax rj foc passarel rua iracem alenc vil leopoldin vari relat assalt rua paralel aven gener rondon meli us passarel rot fug desocup regia serr bloquei duquedecaxiasof pmerj,0,0,0,0,1,0,0,1,1,1
331,cas lastima crim envolv pesso situaca rua florianopolil ond vam par nao pod viv merc dess bandid nao qu sab nad nad precis agir urgent solidariedad vit,0,0,0,0,1,0,0,1,1,1
332,senh pag salari apanh rua roub nao vi faz vide preocup violenc canalh,0,1,0,0,0,0,1,1,1,0
333,ha 28 ano desd nasc tbm nunc ouv barulh tir noi bairr acumul tud cas lad nunc assalt tbm amig ja 3x port cas pesso sao 8 80 pra fal cidad so pq fei ris,0,0,0,0,1,0,0,1,1,0
334,ness comentari ve quant pov aqu negac viv outr mund tant cas quas diari ataqu pitbull vit fatal vej prag dess rua fac,0,0,0,0,0,0,0,0,1,0
335,nao acostum nao pod mex celul pra nao roub dia tav aven hor almoc moc tropec pe toc brac pra ped desculp prim reaca winton pergunt celul aind bols,0,0,0,0,1,0,0,1,1,0
336,populaca alert const assalt aven senh pass,1,0,0,0,0,0,0,1,1,1
337,vai dar tud cert sp tranquil unic lug bast assalt pro centr anhangabaurepubl mor aqu desd nasc nunc assalt so tent ness bairr anhangabau,1,0,0,0,0,0,0,1,1,1
338,scholz diss aind nao aceit ataqu hedi israel celebr alemanh mort tant pesso nao pod motiv alegr sab polic dispers concentraca pesso celebr ataqu israel rua berlim,0,0,0,0,0,0,0,0,1,1
339,aqu rua tra cas car morr hor acab compr mot ai aparent roub tamb muit tret chov polic,0,1,0,0,0,0,0,1,1,0
340,jornal apresent queix sentius incomod qu rapaz destru prac publ sim enta assedi ach nao nad mal enta nao assedi,0,0,0,1,0,0,0,1,1,0
341,sim mulh latinoameric med assedi europe procur barrig aluguel nao noi bairr,0,0,0,1,0,0,0,1,1,0
342,hoj prac edmund reg grajau convers mor frequent exposi doming feri melhor local are laz rj curt ja ha relat ont agent seguranc pres imped furt prix prac,0,0,1,0,0,0,0,1,1,1
343,atac padr juli lancellott aliment pesso situaca rua sao mesm apoi pastor,0,0,0,0,0,0,0,0,1,0
344,polic civil investig mor quer paz nao sao capaz promov investig band lev cao bairr depredaco agresso homicidi assalt violent seri,0,0,0,0,1,0,0,1,1,0
345,enquant aven antoni just mendonc furt sao sebastia bairr fat sant ha dia populaca dep cen insolit fot jotanin,0,0,0,0,0,0,1,1,1,1
