id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
173,casal placa carro furtada fortaleza criminoso deixou bilhete exigindo dinheiro devolver objeto caso aconteceu ultimo sabado 1 bairro varjota investigado policia civil,0,0,1,0,0,0,0,1,1,1
174,sonha ter avenida dessa furtos vitima robertinho,0,0,1,0,0,0,0,1,1,0
175,policia procura pistas bandidos furtaram residencia bairro canaa via plantao policial ipatinga,0,0,1,0,0,0,0,1,1,1
176,roubado tirando ft rua 99,0,1,0,0,0,0,0,1,1,0
177,incidentes todo pais provocados mau tempo cmtv 20 minutos directo ininterrupto frente colombo noticiar algo tragedia fumo escritorio pessoas desceram rua entretanto ja subiram cmtv continua la,0,0,0,0,0,0,0,0,1,1
178,parabens 9obpm brigadamilitar prisao furto cabos fios avenida voluntarios patria 4o distrito poa impressiona ficha corrida vagabundo 13 antecedentes precisamos presidios judiciario menos permissivo,0,0,1,0,0,0,0,1,1,1
179,dois homens assaltaram igreja igreja sao sebastiao noite desse domingo avenida protasio alves gauchahoje,1,0,0,0,0,0,0,1,1,1
180,homem preso furto qualificado durante abordagem avenida,0,0,1,0,0,0,0,1,1,1
181,tava pensando fazer thread onde irei atualizar diariamente quantos assedios amgs sofremos enquanto fazemos exercicios avenida industrial urbana ponto certo camacari bahia acham mores affer odeio homem cis idoso assediador,0,0,0,1,0,0,0,1,1,1
182,mae veio avisar tao fazer assaltos organizados predios rua cabeca agora desafio encontrar salvar neighbourhood,1,0,0,0,0,0,0,1,1,0
183,ja ligamos pra policia prefeitura empurra pro outro nao sabemos recorrer ja comecaram assaltos circulacao traficantes antes praca tomada favor ajude,1,0,0,0,0,0,0,1,1,0
184,cenas apocalipticas bairro sabra gaza ataques aereos israel atingiram qudsnen,0,0,0,0,0,0,0,0,1,1
185,ataque tiros deixa morto dois feridos bairro fazenda coutos salvador dlvritsyngf9,0,0,0,0,0,1,0,1,1,1
186,bandidos usavam mascaras palhaco assaltos sao presos dp roubo aconteceu bairro barreirinha curitiba bandidos presos dois locais curitiba leia materia completa,0,1,0,0,0,0,0,1,1,1
187,acordei mensagem mae dizendo marcella assaltada avenida brasil tomou tiro logo seguida sumiu hora meia,1,0,0,0,0,0,0,1,1,1
188,17 anos culpa comando vermelho roubos estupros furtos moradores rua abandono escolas saude publica caotica sumico respiradores desvios obras superfaturadas culpa cv quer vir pra ca bdm bate frente risada,0,0,0,0,1,0,0,1,1,0
189,oi gente acho super dificil nao custa nada postar aqui furtaram bicicleta bairro jardim marco zero perto bairro muca voce ver algum grupo anuncio pecas bike pode avisar rt pra ajudar modelo lotus aro 29,0,0,1,0,0,0,0,1,1,1
190,cachorro avanca pessoas outros cachorros rua deve ficar dentro casa pra evitar incidentes,0,0,0,0,0,0,0,0,1,0
191,beira ataque coisa der errado hoje ainda sao 930 vou simplesmente comecar latir pras pessoas rua,0,0,0,0,0,0,0,0,1,0
192,atletico sendo dominado casa vai vez ataque bola cai pe hulk acerta chute meio rua inveja time jogador faz diferenca aqui gente fracassados rossi sebastian serginhos orellanos etc,0,0,0,0,0,0,0,0,1,0
193,risada policia nao soltou nota sobre negligencia tantos roubos crimes sendo cometidos diariamente copacabana porcaria poste mijando cachorro cidadao bem casa bandidos rua policia bracos cruzados,0,0,0,0,1,0,0,1,1,1
194,moto furtada recuperada bairro esmeralda,0,0,1,0,0,0,0,1,1,1
195,1 celular furtado carnaval 2 celular assaltado centro rio 3 bicicleta furtada rua 4 celular assaltado rua 5 bicicleta furtada dentro estacionamento rua obs 2 3 longo dia 4 5 mesma noite 4 situacoes diferentes,0,0,1,0,0,0,0,1,1,1
196,nao favor justica proprias maos deus dara maos bandidos dizem nao podemos reagir fazemos morremos maos bandidos infarto avc panico raiva bairro sp 5 assaltos dia bairro nobre nao vida,0,0,0,0,1,0,0,1,1,1
197,assaltaram levaram algo ia falar ate bandido deja assim bandido teme so proximo td bandidagem ha rua pedir endereco explicar bandidismo controlado alguma maneira medidas drasticas prisao leis fortes,0,0,0,0,1,0,0,1,1,0
198,primeiro dia caminhada bairro dois assedios seguidos,0,0,0,1,0,0,0,1,1,0
199,hoje vi tia sendo roubada vivo centro sp perto cracolandia sabe deixa puto aconteceu 500 metros onde tava van pmesp menor simplesmente passeou avenida celular,0,1,0,0,0,0,0,1,1,1
200,apos tentativa assalto suspeitos fogem hora viatura dp passa perseguicao homens empreendiam fuga baleado ocorrencia registrada manha desta quarta 19 avenida norte conjunto divina providencia belem,1,0,0,0,0,0,0,1,1,1
201,nao homem passa pelado morro nao certeza vai estuprado mulher passa pelada bairro seguro cidade certeza vao estuprala mudar mentalidade imbecil voces acham estupro assedio tao normal quanto,0,0,0,1,1,0,0,1,1,0
202,sim principalmente area predios proxima avenidas principais regiao casas proxima praca caranguejo media menor ocorrencias roubos assaltos tema tcc,1,1,0,0,0,0,0,1,1,1
203,mentira lado desse local vi 4x assaltos assim pouco antes policia praca roubam correm rua bdsp,1,0,0,1,1,0,0,1,1,0
204,fico pensando mero trabalhador nao posso sair rua tranquilo medo roubado consciencia fica tranquila agora ter vida assim nao pode sair ruas porque sera motivo chacota tanta grana deve vida miseravel,0,0,0,1,1,0,0,1,1,0
205,cidade linda rio deos vontade ficar rua sentado assistindo todos assaltos risada,1,0,0,1,0,0,0,1,1,0
206,festival primavera praca maozinha risada politicas publicas pra fomentar mercado furtos roubos salvador,0,1,1,0,0,0,0,1,1,1
207,puder evitar barrashopsul evite furtos praca alimentacao sao frequentes adm pede mandato jud verificar imagens,0,0,1,0,0,0,0,1,1,0
208,acesso aqui bastiao construiram quadra praca nao manutencao nenhuma ta jogada leu pros cachorros dormirem ai criancas penar pra 1 ter bola 2 jogar rua risco mortoassaltadoatropelado,0,0,0,0,1,0,0,1,1,0
209,dei carreira tao grande agr praca achando ia assaltada,0,0,0,0,1,0,0,1,1,0
210,fdp fez mo lobby moradores rua aglomerarem aqui mooca embaixo viaduto anos havia familias morando debaixo ponte assaltos uso drogas deliberado ali parque precisou pegar foga cabanas prefeito expulsar todos cancer,0,0,0,0,1,0,0,1,1,1
211,19dp 20dp apoio agentes seguranca presente prenderam homem atuava funcao batedor roubos veiculos bairros grande tijuca capturado bairro grajau zona norte saiba bitly3vmovph,0,1,0,0,0,0,0,1,1,1
212,rt victorbulande eleicoesmoz embora caravanas frelimo mdm bairro ainda nao incidentes pemba,0,0,0,0,1,0,0,1,1,1
213,pt so quer saber eleitores caixinha natal vai sair bolso pobre sendo roubado rua maos narco estado ptista,0,1,0,0,0,0,0,1,1,0
214,vivo 30 anos es nunca assaltada olha moro bairro classe,0,0,0,0,1,0,0,1,1,1
215,policial churrasco cancelado casal detido apos furto supermercado bairro sao cristovao,0,0,1,0,0,0,0,1,1,1
216,tarde quarta 238 bm apreendeu duas adolescentes furto estabelecimento comercial bairro navegantes porto alegre adolescentes roupas material higiene furtados duas lojas area central,0,0,1,0,0,0,0,1,1,1
217,medo genuino ateez assaltado praca,0,0,0,0,1,0,0,1,1,0
218,quase assaltada plena luz dia rua super movimentada nao existe paz sao paulo,0,0,0,0,1,0,0,1,1,1
219,andar onibus passa bairro aventura voce nao sabe onibus vai bater tao rapidao quebrar meio caminho assaltado,0,0,0,0,1,0,0,1,1,0
220,joguei bola primoamassei triple vi prostituta rua avo homem ri vo pq fez piada nao vou falar aqui pq certas mulheres vao chorar achei ia assaltado vo fiz compra fruteira vo,0,0,0,0,1,0,0,1,1,0
221,blitz lei seca ta acontecendo agora avenida brasil batan ta 15 reboques ideologia retirar cnh motorista alcoolizado porem governo desse estado abencoado rio quer apropriar carro motorista literalmente assalto governo estado rio fazendo alcoolizado pneusestepes carecas documentos atrasados ja,0,0,0,0,0,0,0,0,1,1
222,edimilson bom dia gostaria saber aguasdorio nao vai tomar atitude mudar obrigatoriedade colocar hidrometros rua muita gente ficando agua longo periodo meses ate conta furtos nao possivel nao vao mudar,0,0,1,0,0,0,0,1,1,0
223,vamos divulgar ai rapaziada filmagens ai video ocorrido ontem assalto rua nicolau cobelas praca chafariz nilopolis agradeco todos,1,0,0,0,0,0,0,1,1,1
224,ja alguns dias semaforos pedestres menos tres cruzamentos avenida dom pedro i estao inoperantes rp mobi informou semaforos estao inoperantes conta furtos so vao passar manutencao dezembro cbnribeirao noarnacbn,0,0,1,0,0,0,0,1,1,1
225,geracao bem chata cada ano passa coisas so vao piorando vitimismo tomou conta opiniao preconceito acontece intencao machucar ofender porem hoje faz brincadeira cara apedrejado praca publica,0,0,0,0,0,0,1,1,1,0
226,carro ficou completamente destruido pegar fogo manha desta sexta 16 bairro tambia joao pessoa incidente registrado avenida euripedes tavares equipes corpo bombeiros acionadas parta controlar chamas,0,0,0,0,0,0,0,0,1,1
227,vergonhoso nota repudio apaga ainda tempo fazer blitz plena avenida brasil hora movimento intenso rebocar carro simplesmente usar seletiva descervico nao carro roubado arma apreendida sim carros cidadaos honestos,0,0,0,0,0,0,0,0,1,1
228,programa bairro presente completou dois anos hoje 14 reducao 32 indice roubos rua alem realizacao 25 mil acoes preventivas total 50 bases funcionam areas 21 batalhoes regiao metropolitana interior 296 policiais bandrio,0,0,0,0,1,0,0,1,1,1
229,aqui onde moro ate praca locais bons jogar medo sair rua assaltado grande pois quase nao seguranca,0,0,0,0,1,0,0,1,1,0
230,policia militar prendeu homem 32 anos furto fato ocorreu volta 14h46 tarde deste domingo 14 bairro itoupava central saiba jornaldeblumenau noticiasdeblumenau blumenau santacatarina,0,0,1,0,0,0,0,1,1,1
231,caras roubaram mae presos semana seguinte ta la rua roubando denovo chega hora coringa errado compreensivel l caras nao tao passando ai ah mes dois anos vezes decadas,0,1,0,0,0,0,0,1,1,0
232,tudo bem quintal furtaram semana passada registro luz agora registro agua noia infelizmente bairro ta complicado agora esperando sabesp agua tudo lado fazer bo monte coisa ainda bem camera provar,0,0,1,0,0,0,0,1,1,0
233,avenida estado menina olhos bandidos la onde concentra numero elevadissimo assaltos portanto condutores deslocar pra regiao cautelosos atenciosos cada semaforo pararem,1,0,0,0,1,0,0,1,1,1
234,atencao aluno apreendido agora manha escola bairro luizote propagar ameacas fake sobre ataques escolas redes sociais alguns alunos informaram maes sobre ocorrido zap dp ainda escola aguardando informacoes,0,0,0,0,0,0,1,1,1,1
235,sim piores ontem rua assediada 4 lesbicas dias vi bi puxando menina cabelo festa obrigando beijar,0,0,0,1,0,0,0,1,1,0
236,arvore furtada praca,0,0,1,0,0,0,0,1,1,0
237,pergunto pajedc consegue chegar praca amazonas assustar fingindo assalto olhar redor atravessar avenida correndo pra nao perder onibus tudo onibus parado ponto,0,0,0,0,0,0,0,0,1,1
238,consequencias lixo so olha fez mina mano plmds defender macho escroto fim assaltada avenida largou causa janela mano tomar cu,1,0,0,0,0,0,0,1,1,0
239,faz seguinte linda pega avenida brasil santa cruz carro nao blindado vai ate centro rj noite garanto voce vai roubada der sorte nao sera sequestrada,0,0,0,0,1,0,0,1,1,1
240,filho amiga mae assaltado aqui bairro apontaram arma cabeca deus ceu,1,0,0,0,0,0,0,1,1,0
241,mermao faz tempinho percebo caras umas piadas meio nada ver geralmente bairros populares sao fodem pq todo momento piadinha pra reforca bairro assalto la pobre miseravel umas coisas piores,0,0,0,0,1,0,0,1,1,0
242,hoje assediada praca civica mulher tentou beijar forca disse nao so forte tentou forcar barra fiquei medo real dai empurrei td embora queria registrar aqui nao nao assedio pode vir dois lados,0,0,0,1,0,0,0,1,1,0
243,nao concordo tudo acontecendo so detalhe falou bairro la bbb sim varias vezes nao justifica assedio so pra saber msm,0,0,0,1,0,0,0,1,1,0
244,mano ainda ha pouco tempo outro puto cabo verdiano espancado ate morte incidentes bairro jamaica podes nao tar atento todos garantote nao 1 caso pequenos nao sabe porque nao chegam noticias,0,0,0,0,0,0,0,0,1,1
245,nao aguento assediada rua,0,0,0,1,0,0,0,1,1,0
246,homem detido apos tentativa furto veiculo praca santos dumont nova iguacu dlvritqqnhvy,0,0,1,0,0,0,0,1,1,1
247,faltar respeito rascismo eua so galera negra envolvendo nessas ondas crimes andam acontecendo la todo video noticias roubosquebrando lojas atacando pessoas aleatorias rua so falando vejo,0,0,0,0,0,0,1,1,1,0
248,desde epoca correr rua andar bike sempre uso rg cnh so qdo to roletando viatura ate pq rj pode ocorrer incidente assalto logo rg impacta menos vidador cabeca nesses casos,0,0,0,0,1,0,0,1,1,1
249,pessoa merece morrer assalto mao armada meio avenida movimentada,1,0,0,0,0,0,0,1,1,0
250,galera assaltada rua casa pleno natal luz dia tristeza demais,1,0,0,0,0,0,0,1,1,0
251,aqui interior minas gerais 15k habitantes roubaram som mataram cara errado varias facadas meio praca central dia movimentado estupro mulher idosa ia pro trabalho mae cara popular cidade sempre tranquila,0,1,0,0,0,0,0,1,1,1
252,assediada meio avenida ano novo pessoas viram inclusive mulher lixo disseram nao podia fazer nada pq bebado,0,0,0,1,0,0,0,1,1,0
253,martim moniz rua incontaveis assaltos south bronx cuide,1,0,0,0,0,0,0,1,1,1
254,segunda vez semana assediada rua chamada vaca porque nao dei dinheiro pedinte moro bairro nobre,0,0,0,1,0,0,0,1,1,0
255,continuamos politica ataque pessoal zero ideias jeito falam mudancas so malta andar ai meio rua insultos so pode,0,0,0,0,0,0,1,1,1,0
256,final contas piores assedios perseguicoes rua completamente vestida usando sobretudo casaco calca00010000,0,0,0,1,0,0,0,1,1,0
257,moro lado chatuba garanto segura qualquer bairro zona sulbarra pergunta qualquer morador assalto morte canalha senhora mae pariu protozoario voce,0,0,0,0,1,0,0,1,1,1
258,saindo feia desarrumada mundoa pessoa escapa assedios meio rua odio,0,0,0,1,0,0,0,1,1,0
259,sargento pmpi morto tiro cabeca arma roubada avenida ipes,0,0,0,0,0,1,0,1,1,1
260,corpo medico lucio cavalcante sera velado capela centro pax brasil avenida mendonca furtado 2447 santa rita,0,0,0,0,0,0,0,0,1,1
261,amiga acabou assaltada praca bilac pcx branca placa luq4f99,1,0,0,0,0,0,0,1,1,1
262,ai merda uns 5 casos ataque humanos registrados uns 10 anos todos situacoes especificas jkkkkkkkk cachorro rua perigoso capivara po,0,0,0,0,0,0,0,0,1,0
263,chuva rio apenas sobre anchieta bairro afetado cairam 1 bilhao litros agua 24 horas,0,0,0,0,0,0,0,0,1,1
264,comercio furtado avenida rafael vitta,0,0,1,0,0,0,0,1,1,1
265,danielahil vandalos furtaram cabos fibra otica avenida salvador franca,0,0,1,0,0,0,0,1,1,1
266,nao aguento assediada rua namoral to pra chorar ja,0,0,0,1,0,0,0,1,1,0
267,praca ja melhor hoje dia so furtos furtos,0,0,1,0,0,0,0,1,1,0
268,caminhoneiro assaltado avenida coronel jose lobo,1,0,0,0,0,0,0,1,1,1
269,carga tecidos furtada apreendida bairro praca bitly2af1hvh,0,0,1,0,0,0,0,1,1,1
270,absolutamente louca grave miriam sao dois mortos praca tres poderes outra matou pq sofreu assedio choquei ligado extrema esquerda estao doentes lembrem muro berlim caiu pessoas correram parte livre,0,0,0,0,0,0,0,0,1,0
271,medo fiquei ter assalto bairro,0,0,0,0,1,0,0,1,1,0
272,pro rj primeira vez sozinha pra conhecer namorado estavamos motorista sogra ai passamos avenida brasil motorista comecou contar quantidade acidentes roubos ali risada fiquei tensa nao parou01000000,0,1,0,0,0,0,0,1,1,1
273,cidade brasil pessoa carro roubado largada rua,0,0,0,0,1,0,0,1,1,1
274,cascavel bicicleta tottem furtada bairro periolo noticia cgn cascavel,0,0,1,0,0,0,0,1,1,1
275,dia plantio grande tijuca parceria fundacao parques jardins equipe subprefeitura acompanhou cada acao arvore sendo reposta avenida julio furtado numero 225 ipe roxo prefeiturario prefeiturario22 prefeituradoriodejaneiro riodejaneiro,0,0,0,0,0,0,0,0,1,1
276,cascavel bicicleta cor azul furtada avenida brasil centro noticia cgn cascavel,0,0,1,0,0,0,0,1,1,1
277,assaltado tal pocket mato pprt vividao rj coreto 474 mlks correndo milhao turminha bairro agua,1,0,0,0,0,0,0,1,1,1
278,fico triste pagar tantos impostos conta roubos nao reivindiquei nao poder andar rua tranquilo falta seguranca nao reivindiquei bater recorde cartao corporativo permissao ter cortado agua nordeste,0,0,0,0,1,0,0,1,1,1
279,acabei ver dois homens roubada fios aqui avenida,0,1,0,0,0,0,0,1,1,0
280,so poder andar avenida horas tendo 100 certeza volto pra casa roubada,0,0,0,0,1,0,0,1,1,0
281,caso aconteceu avenida bonoco policia civil investiga crime globo48paczb g1ba g1,0,0,0,0,0,0,0,0,1,1
282,ate hoje nao entendo pq mana tava nua rua lencol amarrado corpo correndo atras crianca faca mao,0,0,0,0,0,0,0,0,1,0
283,policia procura autores roubo mao armada bairro vila celeste via plantao policial ipatinga,0,1,0,0,0,0,0,1,1,1
284,pensava voce rj violencia tao absurda roubam debocham agridem vezes matam bairro ja agrediram idosa pq nao celular pra dar assalto infelizmente policia justica nao fazem nada entao alguem fazer,0,1,0,0,1,0,1,1,1,1
